Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Card_Income_ratio,Personal_Loan
59,34,99,1,4.4,1,0,0,0,0,0,0.5333333333333333,1
56,32,48,1,1.6,3,0,0,0,0,1,0.4000000000000001,0
49,24,109,1,0.6,1,0,0,0,0,0,0.06605504587155962,0
46,20,9,1,0.2,1,0,0,0,1,0,0.2666666666666667,0
27,3,125,2,0.6,1,0,0,0,0,0,0.05759999999999999,0
62,37,85,4,3.4,2,0,0,0,1,0,0.48,0
37,11,19,3,0.2,2,0,0,0,1,0,0.12631578947368424,0
26,1,55,4,1.7,2,175,0,0,1,0,0.3709090909090909,0
50,25,14,4,0.8,1,0,0,0,1,0,0.6857142857142858,0
60,34,152,2,6.9,1,0,0,0,0,0,0.5447368421052632,0
52,26,95,1,0.3,1,0,0,0,1,0,0.03789473684210526,0
45,20,38,4,1.9,3,144,0,0,1,1,0.6,0
56,32,90,2,0.3,1,0,0,0,1,1,0.039999999999999994,0
43,18,179,3,1.2,1,0,1,1,1,0,0.08044692737430167,1
52,26,49,1,1.4,3,0,0,0,1,0,0.3428571428571428,0
65,40,118,1,1.3,1,333,0,1,1,1,0.1322033898305085,0
58,33,50,4,2.1,1,0,0,0,0,1,0.504,0
65,39,25,2,0.4,1,113,0,0,1,0,0.19200000000000003,0
41,16,64,4,0.4,1,0,0,0,1,0,0.07500000000000001,0
41,17,58,4,2.67,1,0,0,0,1,1,0.5524137931034483,0
40,15,73,3,3.0,1,0,0,0,1,1,0.4931506849315068,0
61,36,193,1,4.7,3,203,0,0,1,0,0.2922279792746114,1
52,27,65,1,1.2,1,0,0,0,1,1,0.22153846153846152,0
65,39,100,4,1.7,3,0,0,0,0,1,0.204,0
53,28,43,2,2.1,3,0,0,1,1,1,0.586046511627907,0
29,3,69,3,0.3,3,0,0,0,0,0,0.05217391304347826,0
35,9,50,4,2.2,2,0,0,0,0,0,0.528,0
46,21,82,4,0.4,1,0,0,0,0,0,0.05853658536585367,0
45,19,85,3,2.1,1,0,0,0,1,1,0.29647058823529415,0
39,13,69,3,0.9,2,0,0,0,0,0,0.1565217391304348,0
29,5,30,3,1.0,2,0,0,0,0,0,0.4,0
27,1,99,1,3.0,3,149,0,0,0,1,0.36363636363636365,1
31,5,32,2,0.3,2,130,0,0,1,0,0.11249999999999999,0
56,32,173,1,4.6,2,88,0,1,1,0,0.31907514450867047,1
38,14,63,1,3.6,2,0,1,0,1,0,0.6857142857142857,0
34,9,60,3,2.3,1,0,0,0,0,0,0.45999999999999996,0
43,17,64,4,3.0,3,221,0,0,1,0,0.5625,1
26,2,72,4,2.6,1,0,1,1,1,0,0.43333333333333335,0
28,4,85,3,2.5,1,0,0,0,1,0,0.35294117647058826,0
35,8,55,2,1.67,2,0,0,0,1,0,0.36436363636363633,0
58,33,28,2,0.5,2,146,1,0,1,0,0.21428571428571427,0
44,19,40,4,1.9,3,84,0,0,0,0,0.57,0
57,27,68,1,1.4,3,0,0,0,1,0,0.24705882352941172,0
34,9,68,1,2.8,1,0,0,0,1,0,0.49411764705882344,0
35,10,94,1,0.0,1,174,0,0,1,0,0.0,0
49,24,79,4,3.6,3,212,0,0,1,0,0.5468354430379747,0
32,8,61,3,2.6,2,0,0,0,0,0,0.5114754098360657,0
58,33,51,2,1.6,3,123,0,0,1,0,0.37647058823529417,0
61,35,154,2,6.9,1,0,0,0,0,0,0.5376623376623377,0
36,10,42,4,1.2,2,0,0,0,1,1,0.3428571428571428,0
37,11,22,3,0.1,2,114,0,0,0,0,0.05454545454545456,0
26,0,85,2,1.6,3,0,0,0,0,0,0.2258823529411765,0
33,8,62,1,1.0,1,0,0,0,1,0,0.1935483870967742,0
40,16,155,4,0.1,3,0,0,1,1,1,0.007741935483870969,1
48,22,42,3,0.6,2,121,0,0,1,0,0.1714285714285714,0
55,29,78,1,0.8,3,190,0,0,1,0,0.1230769230769231,0
66,41,80,4,0.1,2,0,0,0,1,0,0.015000000000000003,0
46,20,131,1,5.7,1,256,0,0,0,1,0.5221374045801527,0
56,30,64,3,0.3,2,0,0,0,0,1,0.056249999999999994,0
37,11,22,3,0.1,2,0,0,0,1,1,0.05454545454545456,0
48,22,174,1,2.4,1,0,0,0,1,0,0.16551724137931031,0
29,4,102,2,3.3,1,303,0,0,0,0,0.388235294117647,0
51,26,179,1,8.1,1,0,1,0,1,0,0.5430167597765363,0
54,28,39,4,0.7,2,0,0,0,1,0,0.21538461538461534,0
28,4,29,3,0.1,2,0,0,0,1,0,0.04137931034482759,0
48,23,32,1,0.1,1,0,0,0,0,1,0.037500000000000006,0
60,34,51,3,1.4,3,0,0,0,0,0,0.3294117647058823,0
60,35,32,1,0.3,3,80,0,0,1,0,0.11249999999999999,0
42,18,90,4,0.8,1,245,1,0,0,0,0.10666666666666669,0
30,5,73,1,2.6,2,133,0,0,1,0,0.4273972602739726,0
48,24,14,4,1.0,1,0,0,0,1,0,0.8571428571428571,0
51,27,44,3,1.9,2,141,0,0,0,0,0.5181818181818181,0
35,10,72,3,2.3,1,285,0,0,0,0,0.3833333333333333,0
27,1,20,4,0.4,1,99,0,0,1,0,0.24000000000000005,0
36,10,33,3,0.9,1,0,0,0,0,0,0.32727272727272727,0
30,5,69,1,0.8,2,0,0,0,1,0,0.13913043478260873,0
40,15,10,2,0.0,3,102,0,0,1,0,0.0,0
65,39,170,3,7.9,3,99,0,1,1,0,0.5576470588235295,1
55,25,70,3,1.4,3,0,0,0,1,0,0.23999999999999996,0
52,26,194,1,1.7,1,0,0,0,1,0,0.10515463917525772,0
29,5,72,3,0.7,2,81,0,0,0,0,0.11666666666666664,0
54,30,88,4,1.0,2,122,0,0,1,0,0.13636363636363635,0
34,8,82,1,2.7,2,251,0,0,1,0,0.39512195121951227,0
59,34,84,3,1.6,3,0,0,0,1,0,0.2285714285714286,0
35,11,82,2,1.7,2,0,0,0,1,1,0.24878048780487802,0
65,41,121,2,2.1,1,0,0,0,1,0,0.20826446280991737,0
59,35,32,3,0.4,2,0,0,0,0,1,0.15000000000000002,0
65,41,154,2,4.6,2,0,1,1,1,1,0.3584415584415584,1
46,21,92,1,0.2,2,0,0,0,0,0,0.026086956521739136,0
40,16,104,2,1.8,2,0,0,0,0,0,0.2076923076923077,0
47,22,124,4,5.0,3,0,0,0,0,0,0.4838709677419355,1
60,30,22,1,1.5,3,0,0,0,1,1,0.8181818181818182,0
34,10,155,2,6.5,1,0,0,0,1,1,0.5032258064516129,0
58,33,142,2,3.9,1,0,0,0,0,1,0.3295774647887324,0
47,23,12,4,0.2,1,102,0,0,0,1,0.20000000000000004,0
30,4,25,2,0.3,1,0,1,0,1,0,0.144,0
62,37,162,1,1.3,1,0,0,0,1,0,0.09629629629629631,0
57,31,65,4,2.6,3,0,0,0,0,1,0.48000000000000004,0
31,5,23,1,0.4,2,0,0,0,1,1,0.2086956521739131,0
56,31,192,1,7.0,3,0,0,1,1,0,0.4375,1
45,21,44,3,0.6,2,0,0,0,1,0,0.1636363636363636,0
63,37,21,2,0.4,1,0,0,0,1,0,0.2285714285714286,0
41,17,51,2,0.6,3,0,0,0,0,1,0.1411764705882353,0
50,26,39,3,1.9,2,0,0,0,1,0,0.5846153846153845,0
50,23,85,1,2.67,2,0,0,0,1,0,0.3769411764705882,0
49,23,194,4,8.3,2,0,0,0,0,1,0.5134020618556702,1
45,21,69,4,1.9,1,0,0,0,0,0,0.33043478260869563,0
47,22,65,1,2.4,1,0,0,0,1,0,0.44307692307692303,0
41,16,98,3,1.0,1,296,0,0,0,0,0.12244897959183673,0
56,30,70,3,0.3,2,0,0,0,0,0,0.05142857142857142,0
53,29,118,2,0.3,1,0,0,0,1,0,0.030508474576271184,0
42,17,53,4,1.9,3,0,0,0,1,0,0.430188679245283,0
61,35,83,2,1.7,3,245,0,0,1,0,0.24578313253012046,0
29,2,30,4,1.0,3,0,0,0,0,0,0.4,0
44,17,29,3,1.0,2,0,0,0,1,1,0.41379310344827586,0
35,9,28,1,0.6,3,0,0,0,0,1,0.2571428571428571,0
38,14,58,4,2.0,3,153,1,0,0,0,0.41379310344827586,0
62,36,35,2,0.7,3,0,1,0,0,1,0.23999999999999996,0
57,31,40,3,1.4,3,137,0,0,1,1,0.41999999999999993,0
42,16,13,1,0.2,1,0,0,0,1,0,0.18461538461538465,0
42,16,38,1,0.2,1,0,1,0,0,0,0.06315789473684212,0
49,24,70,1,2.9,1,0,0,0,0,0,0.4971428571428571,0
61,36,12,4,0.6,2,0,0,0,1,1,0.6,0
64,39,113,1,0.8,3,0,0,0,0,1,0.0849557522123894,0
55,31,15,1,0.2,1,0,0,0,0,0,0.16000000000000003,0
54,28,34,4,0.7,2,0,0,0,1,0,0.24705882352941172,0
67,41,78,4,2.4,3,0,1,0,0,0,0.3692307692307692,0
55,31,73,4,1.6,2,0,0,0,0,0,0.263013698630137,0
31,7,149,1,6.0,1,0,0,0,0,0,0.48322147651006714,0
38,12,89,4,1.4,2,0,0,0,0,0,0.18876404494382018,0
61,37,122,2,6.0,1,0,0,0,1,0,0.5901639344262295,0
62,37,15,3,0.1,3,91,0,0,0,0,0.08000000000000002,0
61,35,41,4,1.7,2,0,1,0,1,0,0.49756097560975604,0
49,24,75,1,2.8,2,160,0,0,0,1,0.4479999999999999,0
63,37,10,2,0.4,1,0,0,0,1,0,0.4800000000000001,0
42,17,32,4,0.0,2,0,0,0,1,0,0.0,0
60,36,54,4,2.3,3,0,1,0,0,0,0.5111111111111111,0
42,17,108,3,1.0,1,383,0,0,1,0,0.1111111111111111,0
59,35,94,1,4.3,1,76,1,1,1,0,0.5489361702127659,0
26,0,71,4,1.8,2,0,1,0,1,0,0.3042253521126761,0
44,20,45,2,2.5,1,0,0,0,1,0,0.6666666666666666,0
42,17,93,4,1.9,3,0,0,0,0,0,0.2451612903225806,0
38,14,29,4,0.4,2,0,0,0,1,0,0.16551724137931037,0
34,9,41,1,1.0,1,0,0,0,1,0,0.2926829268292683,0
62,38,83,1,1.8,3,0,0,0,1,0,0.2602409638554217,0
31,6,133,1,1.5,3,0,0,0,0,0,0.13533834586466165,1
47,21,132,1,0.3,1,0,0,0,1,0,0.02727272727272727,0
44,14,19,1,0.75,3,0,0,0,0,1,0.47368421052631576,0
55,30,118,4,5.6,2,0,0,0,1,0,0.5694915254237287,1
39,12,23,3,1.0,2,0,0,0,1,1,0.5217391304347826,0
45,20,39,1,2.4,1,0,0,0,0,1,0.7384615384615384,0
37,11,30,2,0.3,1,146,0,0,0,0,0.11999999999999998,0
35,11,93,2,2.7,1,0,0,0,1,1,0.3483870967741936,0
63,38,50,2,2.8,1,205,0,0,0,0,0.6719999999999999,0
64,38,84,1,2.0,1,0,0,0,0,0,0.2857142857142857,0
50,24,81,1,4.9,1,248,0,0,1,0,0.725925925925926,0
53,28,44,3,1.7,1,0,0,0,0,0,0.4636363636363636,0
46,22,141,2,3.3,1,0,1,1,1,1,0.2808510638297872,0
48,23,63,4,3.6,3,0,0,0,0,0,0.6857142857142857,0
63,37,84,4,1.9,2,0,0,0,1,0,0.2714285714285714,0
34,9,35,3,1.3,1,0,0,0,0,0,0.44571428571428573,0
51,25,69,1,0.3,1,0,0,0,1,1,0.05217391304347826,0
30,6,41,1,2.4,2,0,0,0,1,0,0.7024390243902439,0
65,40,49,3,0.5,2,0,0,0,1,0,0.12244897959183673,0
43,19,118,2,3.3,1,0,0,0,0,1,0.335593220338983,0
56,30,61,1,2.2,3,0,0,0,1,1,0.4327868852459017,0
52,25,43,3,1.0,2,165,0,1,1,1,0.27906976744186046,0
26,0,85,2,1.6,3,0,0,0,1,1,0.2258823529411765,0
40,15,173,4,6.6,1,0,0,1,1,1,0.4578034682080924,1
28,4,43,3,0.1,2,0,0,0,1,0,0.02790697674418605,0
38,13,168,2,1.3,3,0,0,0,0,0,0.09285714285714286,1
61,36,59,4,1.7,1,148,0,0,0,0,0.34576271186440677,0
51,27,53,1,1.6,2,0,0,0,1,0,0.36226415094339626,0
42,17,29,1,0.6,3,0,0,0,1,0,0.24827586206896549,0
34,10,84,4,0.1,2,0,0,0,1,0,0.014285714285714287,0
33,9,19,2,1.0,2,92,0,0,1,0,0.631578947368421,0
28,4,81,3,1.5,1,276,0,0,1,0,0.2222222222222222,0
58,34,22,1,0.1,2,0,0,0,1,0,0.05454545454545456,0
47,23,29,4,0.6,1,0,0,0,1,0,0.24827586206896549,0
59,35,202,1,4.7,1,553,0,0,0,0,0.27920792079207923,0
35,10,182,1,0.3,2,229,0,1,1,1,0.01978021978021978,1
23,1,12,4,1.0,1,0,1,0,0,1,1.0,0
64,37,138,2,2.8,2,0,0,0,1,0,0.24347826086956517,1
39,13,63,4,0.2,3,242,0,0,0,0,0.0380952380952381,0
26,2,55,3,0.7,2,0,0,0,1,0,0.1527272727272727,0
61,36,131,1,0.9,1,0,0,0,1,0,0.08244274809160305,0
31,5,18,4,0.3,2,0,0,0,0,1,0.19999999999999998,0
31,5,85,3,1.6,1,157,0,0,1,1,0.2258823529411765,0
36,10,78,2,4.5,3,204,0,0,1,1,0.6923076923076923,0
64,39,64,3,2.2,1,0,0,0,1,0,0.41250000000000003,0
39,15,28,1,1.4,3,118,0,0,1,1,0.5999999999999999,0
52,26,19,2,0.7,2,0,0,0,0,1,0.44210526315789467,0
40,16,89,3,3.9,2,216,1,1,1,0,0.5258426966292135,1
52,27,135,1,0.6,1,452,0,0,1,0,0.05333333333333333,0
53,29,12,1,0.3,1,0,0,0,0,0,0.3,0
43,18,85,4,1.9,3,110,0,0,1,1,0.268235294117647,0
39,14,153,2,3.0,1,0,0,0,0,0,0.23529411764705882,0
28,2,33,3,1.0,1,167,0,0,1,0,0.36363636363636365,0
32,8,42,1,0.2,3,102,0,0,1,0,0.05714285714285715,0
48,24,24,1,0.9,3,0,0,0,0,0,0.45,0
30,6,184,1,6.0,1,0,0,0,1,0,0.391304347826087,0
35,10,61,4,2.1,3,0,0,0,1,0,0.4131147540983607,0
37,11,35,2,0.8,3,125,0,0,0,0,0.2742857142857143,0
37,12,114,3,0.6,2,0,0,0,1,0,0.0631578947368421,0
29,5,44,1,0.2,3,0,0,0,1,0,0.05454545454545456,0
30,6,182,4,0.8,3,94,0,0,1,0,0.052747252747252754,1
64,39,101,4,3.4,2,0,0,0,0,1,0.40396039603960393,0
54,29,111,1,0.1,3,0,0,0,0,1,0.010810810810810813,0
24,1,78,2,1.8,2,0,0,0,0,0,0.27692307692307694,0
62,36,103,2,2.8,1,0,1,1,1,0,0.32621359223300966,0
50,24,38,4,0.1,1,0,0,0,1,0,0.03157894736842106,0
51,25,33,1,1.4,3,0,0,0,1,1,0.509090909090909,0
35,11,38,1,1.7,1,0,0,0,0,1,0.5368421052631579,0
59,35,39,4,1.3,1,0,0,0,1,0,0.4,0
52,26,79,3,0.8,1,183,0,0,0,0,0.12151898734177217,0
60,34,54,3,0.3,2,0,0,0,1,1,0.06666666666666667,0
35,9,28,4,1.0,1,75,0,0,1,0,0.42857142857142855,0
46,20,72,2,1.7,2,75,0,0,1,0,0.2833333333333333,0
67,42,51,3,2.2,1,0,0,0,1,1,0.5176470588235295,0
58,34,149,2,6.0,1,0,0,0,1,1,0.48322147651006714,0
39,15,65,1,1.5,3,0,0,0,0,0,0.27692307692307694,0
43,19,81,2,3.2,1,0,0,0,0,0,0.47407407407407415,0
42,18,42,2,1.7,1,0,0,0,1,0,0.48571428571428565,0
52,28,38,2,0.8,1,0,0,0,0,1,0.2526315789473685,0
35,10,118,2,7.8,1,358,0,0,0,0,0.7932203389830508,0
30,4,18,4,0.3,2,84,0,0,1,0,0.19999999999999998,0
40,14,63,3,0.5,3,221,0,0,1,0,0.09523809523809523,0
34,8,81,3,0.9,2,208,0,0,1,0,0.13333333333333333,0
63,37,80,2,1.7,3,0,0,0,1,1,0.255,0
50,24,82,3,3.0,2,0,0,0,1,0,0.43902439024390244,0
34,8,175,4,1.1,3,0,1,1,1,1,0.07542857142857143,1
26,1,48,3,2.6,3,169,0,0,0,0,0.65,0
51,25,119,1,4.9,1,208,0,0,1,1,0.49411764705882355,0
34,10,34,1,1.5,2,111,0,0,0,1,0.5294117647058824,0
46,22,30,3,0.5,1,0,0,0,0,0,0.2,0
43,18,29,1,0.3,3,0,0,0,1,0,0.12413793103448274,0
46,20,103,4,4.8,3,0,0,0,1,0,0.5592233009708737,1
62,37,38,3,0.5,2,0,0,0,0,0,0.15789473684210525,0
54,28,165,1,4.1,3,0,0,1,1,1,0.29818181818181816,1
37,13,89,2,1.7,2,314,0,0,0,1,0.2292134831460674,0
36,10,80,4,2.2,2,0,0,0,1,0,0.33,0
28,3,74,2,1.8,2,221,1,0,0,0,0.2918918918918919,0
48,23,43,4,1.9,3,0,0,0,1,0,0.5302325581395348,0
50,26,135,2,4.6,3,91,0,0,1,0,0.40888888888888886,1
33,7,80,2,1.5,3,0,0,0,1,1,0.225,0
54,30,78,4,1.6,2,0,0,0,1,1,0.2461538461538462,0
43,18,22,2,0.3,2,0,0,0,1,0,0.1636363636363636,0
42,17,19,2,0.0,3,85,0,0,1,1,0.0,0
43,19,63,3,2.1,3,0,0,0,0,0,0.4,0
27,2,170,3,4.7,1,0,0,0,1,0,0.33176470588235296,1
38,14,71,4,2.0,3,0,0,0,0,0,0.3380281690140845,0
49,25,22,4,0.2,1,83,0,0,1,0,0.10909090909090911,0
26,2,40,1,1.0,3,0,0,0,1,0,0.3,0
64,39,49,2,1.5,1,0,1,0,1,0,0.3673469387755102,0
44,20,72,3,0.3,3,0,0,0,1,0,0.049999999999999996,0
45,20,62,2,2.2,3,0,0,0,1,0,0.42580645161290326,0
46,21,193,2,8.1,3,0,0,0,0,0,0.5036269430051813,1
33,8,182,1,8.6,1,0,0,0,0,0,0.567032967032967,0
28,2,10,1,0.1,2,0,0,0,1,0,0.12000000000000002,0
33,8,78,3,0.6,2,0,0,0,1,0,0.0923076923076923,0
37,11,84,2,1.8,1,0,0,0,1,1,0.2571428571428572,0
54,29,48,4,1.8,3,0,0,0,1,0,0.45,0
64,39,24,4,0.4,2,78,0,0,1,0,0.20000000000000004,0
62,37,18,3,1.3,2,0,0,0,1,0,0.8666666666666667,0
56,30,29,4,0.7,2,87,0,0,1,0,0.28965517241379307,0
33,7,100,1,2.7,2,126,0,0,1,0,0.32400000000000007,0
57,33,80,4,1.6,2,0,0,0,0,0,0.24000000000000005,0
58,33,122,4,0.2,2,0,0,1,1,0,0.019672131147540985,1
49,23,94,1,0.3,1,0,0,0,1,0,0.038297872340425525,0
48,23,43,3,1.7,2,159,0,0,1,0,0.47441860465116276,0
56,31,60,3,1.7,1,0,0,0,1,0,0.33999999999999997,0
43,18,63,3,0.8,3,0,1,0,0,0,0.1523809523809524,0
50,26,19,1,0.9,3,0,0,0,0,0,0.5684210526315789,0
64,39,103,1,0.8,3,0,0,0,1,1,0.09320388349514565,0
58,32,41,1,0.2,1,81,0,0,1,0,0.05853658536585367,0
50,25,83,1,2.8,2,0,0,0,1,1,0.4048192771084337,0
58,34,65,4,2.2,1,0,0,0,1,0,0.4061538461538462,0
51,25,15,4,0.6,3,0,0,0,0,1,0.4799999999999999,0
30,6,179,3,4.9,1,142,0,0,1,0,0.3284916201117319,1
53,26,22,1,0.5,2,0,0,0,1,1,0.2727272727272727,0
62,38,24,2,1.0,1,116,0,0,0,1,0.5,0
62,36,105,2,2.8,1,336,0,0,0,0,0.31999999999999995,0
61,35,99,1,4.8,3,255,0,0,0,1,0.5818181818181818,1
31,5,29,2,0.3,2,131,0,0,1,1,0.12413793103448274,0
58,28,73,1,1.4,3,0,1,0,0,0,0.23013698630136983,0
43,18,22,2,0.0,3,0,0,0,0,0,0.0,0
32,7,112,1,4.6,1,366,0,0,0,0,0.4928571428571428,0
32,7,132,4,1.1,2,412,0,0,1,0,0.1,1
58,32,38,1,1.4,1,0,0,0,1,1,0.44210526315789467,0
40,15,71,3,3.0,1,272,0,0,1,0,0.5070422535211268,0
44,17,22,3,1.0,2,126,0,0,1,1,0.5454545454545454,0
54,30,69,1,1.6,3,0,0,0,1,1,0.27826086956521745,0
58,33,23,3,1.3,2,131,0,0,0,0,0.6782608695652175,0
54,28,80,4,2.6,3,143,0,0,0,0,0.39,0
48,22,90,2,0.8,3,205,0,0,0,0,0.10666666666666669,0
52,28,54,4,0.1,3,0,0,0,0,1,0.022222222222222227,0
57,32,80,3,1.6,3,144,0,0,1,1,0.24000000000000005,0
62,36,98,2,2.8,1,0,0,0,0,0,0.3428571428571428,0
39,14,89,2,0.4,1,0,0,0,1,0,0.05393258426966293,0
31,6,83,4,2.2,2,106,0,0,1,0,0.31807228915662655,0
33,7,81,3,1.6,1,0,0,0,1,1,0.23703703703703707,0
51,27,23,1,0.2,1,0,0,0,1,0,0.10434782608695654,0
51,27,33,4,0.2,1,83,0,0,1,0,0.07272727272727274,0
33,7,101,1,2.7,2,233,0,0,0,0,0.32079207920792085,0
54,29,68,3,1.6,3,0,0,0,1,1,0.28235294117647064,0
42,15,14,3,1.0,2,0,1,0,0,0,0.8571428571428571,0
39,14,165,2,3.3,1,0,0,0,1,0,0.23999999999999996,0
47,22,33,1,1.4,3,0,0,0,1,0,0.509090909090909,0
29,5,28,1,0.2,3,0,0,0,1,0,0.08571428571428573,0
25,1,48,3,0.3,3,0,0,0,0,1,0.075,0
58,32,54,3,0.3,2,0,0,0,1,1,0.06666666666666667,0
30,6,32,2,1.0,2,0,0,0,0,0,0.375,0
47,20,81,1,2.67,2,0,0,0,1,0,0.39555555555555555,0
46,22,70,4,1.9,1,212,0,0,0,1,0.3257142857142857,0
41,17,63,2,3.2,1,0,0,0,0,0,0.6095238095238096,0
26,2,171,3,6.0,2,0,0,0,1,0,0.42105263157894735,1
39,13,59,3,0.9,3,199,1,0,1,0,0.18305084745762712,0
37,13,71,2,2.7,1,94,0,0,1,0,0.45633802816901414,0
57,31,131,2,2.7,1,394,0,0,0,1,0.2473282442748092,0
42,16,141,3,4.0,2,0,0,0,0,0,0.3404255319148936,1
46,22,144,2,3.3,1,0,0,0,1,1,0.27499999999999997,0
59,34,60,2,2.8,1,0,0,0,1,0,0.5599999999999999,0
26,0,42,4,1.3,3,0,1,0,0,0,0.37142857142857144,0
53,27,72,2,1.5,2,0,0,0,1,0,0.25,0
41,17,81,4,0.2,3,167,1,0,0,0,0.029629629629629634,0
26,0,30,4,1.3,3,0,0,0,1,1,0.52,0
38,12,45,4,1.2,2,138,0,0,1,0,0.31999999999999995,0
32,6,35,2,0.3,1,0,0,0,0,1,0.10285714285714284,0
32,8,84,4,3.4,1,0,0,0,1,0,0.48571428571428565,0
39,15,53,1,1.8,1,0,0,0,0,0,0.4075471698113208,0
38,14,112,2,2.2,1,394,0,0,0,0,0.23571428571428574,0
63,33,41,4,1.67,3,0,0,0,1,0,0.48878048780487804,0
45,19,19,3,0.5,2,0,0,0,1,0,0.3157894736842105,0
49,25,31,1,1.0,1,0,1,0,1,0,0.3870967741935484,0
34,9,31,4,1.1,3,0,0,0,1,1,0.42580645161290326,0
42,16,62,1,0.7,3,170,0,1,1,1,0.13548387096774192,0
54,28,60,4,2.6,3,0,0,0,0,0,0.52,0
59,33,71,2,2.3,3,150,0,0,1,1,0.38873239436619716,0
44,19,44,4,0.0,2,0,0,0,0,0,0.0,0
53,28,19,4,0.8,1,106,0,0,0,1,0.505263157894737,0
51,25,181,1,3.3,3,589,1,1,1,0,0.2187845303867403,1
49,22,82,1,2.67,2,125,0,0,1,0,0.3907317073170732,0
30,6,154,1,6.0,1,0,0,0,0,0,0.4675324675324675,0
38,14,92,2,0.0,1,249,0,0,1,1,0.0,0
34,10,51,3,2.0,1,130,0,0,0,0,0.47058823529411764,0
52,26,110,2,5.4,3,204,1,1,1,0,0.5890909090909092,1
58,32,99,2,1.4,1,0,0,0,0,1,0.16969696969696968,0
38,14,43,2,1.7,1,0,0,0,1,0,0.47441860465116276,0
29,5,44,3,0.1,2,0,0,0,1,1,0.02727272727272728,0
53,23,8,4,0.4,3,0,1,0,1,0,0.6000000000000001,0
54,30,120,1,7.4,1,119,0,0,1,1,0.7400000000000001,0
59,35,74,4,2.3,3,0,0,0,0,0,0.37297297297297294,0
52,26,19,1,1.4,3,96,0,0,1,0,0.8842105263157893,0
64,40,43,1,1.9,2,0,0,0,1,0,0.5302325581395348,0
53,28,61,4,0.9,1,177,0,0,0,0,0.17704918032786887,0
57,31,52,4,2.5,1,0,0,0,0,1,0.5769230769230769,0
55,29,60,3,2.2,3,84,0,0,1,0,0.44000000000000006,0
52,26,114,1,4.9,1,0,0,0,0,0,0.5157894736842106,0
44,19,69,4,0.4,1,0,0,0,0,0,0.06956521739130436,0
31,6,64,2,0.1,1,0,0,0,1,1,0.018750000000000003,0
56,32,32,2,0.8,1,79,1,0,1,0,0.30000000000000004,0
50,23,18,2,1.0,2,88,0,0,1,1,0.6666666666666666,0
41,15,54,3,0.5,3,0,0,0,1,1,0.1111111111111111,0
61,36,10,4,0.4,2,0,0,0,1,0,0.4800000000000001,0
35,10,78,1,2.6,2,0,0,0,0,0,0.4,0
62,37,10,3,0.5,1,0,0,0,1,0,0.6,0
41,14,74,3,2.33,2,0,0,0,1,0,0.37783783783783786,0
31,7,43,1,2.1,3,166,0,0,0,1,0.586046511627907,0
52,27,94,1,2.8,2,333,0,0,1,0,0.35744680851063826,0
32,7,112,1,3.8,1,81,0,0,1,0,0.4071428571428571,0
38,13,113,4,1.7,2,0,0,0,0,1,0.18053097345132743,1
36,10,30,2,0.8,3,0,0,0,1,0,0.32000000000000006,0
27,3,34,1,0.2,3,0,0,0,1,1,0.07058823529411766,0
41,17,92,2,1.9,1,131,0,0,1,0,0.2478260869565217,0
66,41,144,1,2.5,1,0,1,1,1,1,0.20833333333333334,0
49,24,130,4,1.1,1,281,0,1,1,0,0.10153846153846155,1
41,17,165,2,8.0,1,0,0,0,1,0,0.5818181818181818,0
28,4,58,3,1.5,1,131,0,0,0,0,0.3103448275862069,0
46,22,152,2,1.4,1,0,0,0,1,0,0.11052631578947367,0
28,4,159,1,1.5,1,0,0,0,1,1,0.11320754716981132,0
35,10,62,3,2.3,1,0,0,0,0,0,0.4451612903225806,0
47,22,30,4,0.4,2,115,0,0,1,1,0.16000000000000003,0
54,28,49,4,2.8,2,0,1,0,0,0,0.6857142857142856,0
47,21,20,1,0.2,1,0,0,0,1,1,0.12000000000000002,0
51,27,12,2,0.4,1,0,0,0,0,1,0.4000000000000001,0
43,18,89,3,0.5,3,108,0,0,0,1,0.06741573033707865,0
58,33,25,4,0.9,2,90,0,0,1,1,0.43200000000000005,0
55,29,19,4,0.7,3,121,1,0,0,1,0.44210526315789467,0
50,25,38,1,1.4,3,0,0,0,1,0,0.44210526315789467,0
65,41,40,3,0.1,3,0,0,0,1,0,0.030000000000000006,0
28,2,41,3,1.1,2,161,0,0,1,0,0.32195121951219513,0
60,36,31,3,0.4,2,0,0,0,1,1,0.1548387096774194,0
46,21,68,1,0.2,2,0,0,0,1,0,0.03529411764705883,0
63,37,149,2,0.2,3,364,0,0,1,0,0.016107382550335572,1
34,8,52,4,2.2,2,0,0,0,0,0,0.5076923076923078,0
26,2,62,4,1.6,1,0,1,0,0,0,0.3096774193548388,0
43,18,83,3,0.5,3,0,0,0,0,1,0.07228915662650602,0
58,28,95,1,3.0,3,0,0,0,0,0,0.37894736842105264,0
63,33,178,4,9.0,3,0,0,0,0,0,0.6067415730337079,1
61,35,110,3,4.4,1,0,1,0,1,0,0.48000000000000004,0
51,25,180,1,1.7,1,0,0,0,1,0,0.11333333333333333,0
28,2,114,4,2.1,3,0,0,0,1,0,0.2210526315789474,0
37,12,194,4,0.2,3,211,1,1,1,1,0.012371134020618558,1
34,9,102,4,2.2,2,0,0,0,1,0,0.25882352941176473,0
